anio,mes,dia,fecha_date,fecha,cant_conversaciones,cant_intencion_compra,cant_adquisicion,cant_compra
2020,202009,2020-09-26,2020-09-26 14:00:00,2020092614,3.0,1.0,0.0,1.0
2020,202009,2020-09-26,2020-09-26 16:00:00,2020092616,2.0,0.0,0.0,0.0
2020,202009,2020-09-26,2020-09-26 17:00:00,2020092617,1.0,1.0,0.0,0.0
2020,202009,2020-09-26,2020-09-26 20:00:00,2020092620,0.0,3.0,3.0,1.0
2020,202009,2020-09-27,2020-09-27 07:00:00,2020092707,1.0,0.0,0.0,0.0
2020,202009,2020-09-27,2020-09-27 08:00:00,2020092708,1.0,0.0,0.0,0.0
2020,202009,2020-09-27,2020-09-27 09:00:00,2020092709,0.0,1.0,0.0,0.0
2020,202009,2020-09-27,2020-09-27 10:00:00,2020092710,1.0,0.0,0.0,0.0
2020,202009,2020-09-27,2020-09-27 11:00:00,2020092711,0.0,1.0,1.0,0.0
2020,202009,2020-09-27,2020-09-27 13:00:00,2020092713,0.0,1.0,1.0,0.0
2020,202009,2020-09-27,2020-09-27 18:00:00,2020092718,1.0,0.0,0.0,0.0
2020,202009,2020-09-27,2020-09-27 22:00:00,2020092722,2.0,0.0,0.0,0.0
2020,202009,2020-09-27,2020-09-27 23:00:00,2020092723,1.0,0.0,0.0,0.0
2020,202009,2020-09-28,2020-09-28 00:00:00,2020092800,0.0,2.0,1.0,0.0
2020,202009,2020-09-28,2020-09-28 04:00:00,2020092804,0.0,2.0,1.0,1.0
2020,202009,2020-09-28,2020-09-28 08:00:00,2020092808,2.0,0.0,0.0,0.0
2020,202009,2020-09-28,2020-09-28 09:00:00,2020092809,3.0,1.0,0.0,0.0
2020,202009,2020-09-28,2020-09-28 10:00:00,2020092810,3.0,2.0,1.0,1.0
2020,202009,2020-09-28,2020-09-28 11:00:00,2020092811,1.0,0.0,0.0,0.0
2020,202009,2020-09-28,2020-09-28 12:00:00,2020092812,2.0,0.0,0.0,0.0
2020,202009,2020-09-28,2020-09-28 13:00:00,2020092813,2.0,1.0,0.0,0.0
2020,202009,2020-09-28,2020-09-28 14:00:00,2020092814,2.0,1.0,1.0,0.0
2020,202009,2020-09-28,2020-09-28 15:00:00,2020092815,1.0,0.0,0.0,0.0
2020,202009,2020-09-28,2020-09-28 16:00:00,2020092816,0.0,3.0,1.0,2.0
2020,202009,2020-09-28,2020-09-28 18:00:00,2020092818,3.0,1.0,1.0,0.0
2020,202009,2020-09-28,2020-09-28 19:00:00,2020092819,3.0,2.0,2.0,0.0
2020,202009,2020-09-28,2020-09-28 20:00:00,2020092820,2.0,2.0,1.0,0.0
2020,202009,2020-09-28,2020-09-28 22:00:00,2020092822,0.0,1.0,0.0,1.0
2020,202009,2020-09-29,2020-09-29 00:00:00,2020092900,0.0,1.0,1.0,0.0
2020,202009,2020-09-29,2020-09-29 01:00:00,2020092901,0.0,2.0,1.0,1.0
2020,202009,2020-09-29,2020-09-29 02:00:00,2020092902,0.0,2.0,1.0,1.0
2020,202009,2020-09-29,2020-09-29 07:00:00,2020092907,1.0,0.0,0.0,0.0
2020,202009,2020-09-29,2020-09-29 08:00:00,2020092908,1.0,1.0,0.0,1.0
2020,202009,2020-09-29,2020-09-29 09:00:00,2020092909,0.0,1.0,0.0,0.0
2020,202009,2020-09-29,2020-09-29 10:00:00,2020092910,2.0,0.0,0.0,0.0
2020,202009,2020-09-29,2020-09-29 11:00:00,2020092911,1.0,0.0,0.0,0.0
2020,202009,2020-09-29,2020-09-29 12:00:00,2020092912,1.0,0.0,0.0,0.0
2020,202009,2020-09-29,2020-09-29 13:00:00,2020092913,1.0,0.0,0.0,0.0
2020,202009,2020-09-29,2020-09-29 14:00:00,2020092914,1.0,0.0,0.0,0.0
2020,202009,2020-09-29,2020-09-29 15:00:00,2020092915,2.0,0.0,0.0,0.0
2020,202009,2020-09-29,2020-09-29 16:00:00,2020092916,1.0,2.0,2.0,0.0
2020,202009,2020-09-29,2020-09-29 17:00:00,2020092917,0.0,1.0,1.0,0.0
2020,202009,2020-09-29,2020-09-29 20:00:00,2020092920,0.0,1.0,1.0,0.0
2020,202009,2020-09-29,2020-09-29 21:00:00,2020092921,2.0,1.0,1.0,0.0
2020,202009,2020-09-29,2020-09-29 22:00:00,2020092922,1.0,0.0,0.0,0.0
2020,202009,2020-09-29,2020-09-29 23:00:00,2020092923,2.0,0.0,0.0,0.0
2020,202009,2020-09-30,2020-09-30 03:00:00,2020093003,0.0,1.0,1.0,0.0
2020,202009,2020-09-30,2020-09-30 04:00:00,2020093004,0.0,1.0,1.0,0.0
2020,202009,2020-09-30,2020-09-30 07:00:00,2020093007,3.0,0.0,0.0,0.0
2020,202009,2020-09-30,2020-09-30 08:00:00,2020093008,3.0,1.0,0.0,0.0
2020,202009,2020-09-30,2020-09-30 09:00:00,2020093009,5.0,1.0,1.0,0.0
2020,202009,2020-09-30,2020-09-30 10:00:00,2020093010,1.0,0.0,0.0,0.0
2020,202009,2020-09-30,2020-09-30 13:00:00,2020093013,0.0,1.0,0.0,1.0
2020,202009,2020-09-30,2020-09-30 14:00:00,2020093014,4.0,2.0,2.0,0.0
2020,202009,2020-09-30,2020-09-30 15:00:00,2020093015,1.0,4.0,2.0,1.0
2020,202009,2020-09-30,2020-09-30 16:00:00,2020093016,3.0,1.0,0.0,1.0
2020,202009,2020-09-30,2020-09-30 17:00:00,2020093017,1.0,2.0,0.0,1.0
2020,202009,2020-09-30,2020-09-30 19:00:00,2020093019,1.0,0.0,0.0,0.0
2020,202009,2020-09-30,2020-09-30 20:00:00,2020093020,3.0,3.0,1.0,3.0
2020,202009,2020-09-30,2020-09-30 21:00:00,2020093021,1.0,1.0,1.0,0.0
2020,202009,2020-09-30,2020-09-30 22:00:00,2020093022,2.0,0.0,0.0,0.0
2020,202009,2020-09-30,2020-09-30 23:00:00,2020093023,0.0,2.0,1.0,0.0
2020,202010,2020-10-01,2020-10-01 10:00:00,2020100110,1.0,0.0,0.0,0.0
2020,202010,2020-10-01,2020-10-01 11:00:00,2020100111,1.0,0.0,0.0,0.0
2020,202010,2020-10-01,2020-10-01 14:00:00,2020100114,3.0,0.0,0.0,0.0
2020,202010,2020-10-01,2020-10-01 15:00:00,2020100115,1.0,1.0,0.0,0.0
2020,202010,2020-10-01,2020-10-01 16:00:00,2020100116,1.0,1.0,1.0,0.0
2020,202010,2020-10-01,2020-10-01 18:00:00,2020100118,2.0,0.0,0.0,0.0
2020,202010,2020-10-01,2020-10-01 19:00:00,2020100119,5.0,0.0,0.0,0.0
2020,202010,2020-10-01,2020-10-01 20:00:00,2020100120,2.0,1.0,1.0,0.0
2020,202010,2020-10-01,2020-10-01 21:00:00,2020100121,1.0,0.0,0.0,0.0
2020,202010,2020-10-01,2020-10-01 22:00:00,2020100122,2.0,0.0,0.0,0.0
2020,202010,2020-10-02,2020-10-02 00:00:00,2020100200,1.0,0.0,0.0,0.0
2020,202010,2020-10-02,2020-10-02 01:00:00,2020100201,0.0,2.0,1.0,1.0
2020,202010,2020-10-02,2020-10-02 02:00:00,2020100202,0.0,1.0,1.0,0.0
2020,202010,2020-10-02,2020-10-02 06:00:00,2020100206,4.0,0.0,0.0,0.0
2020,202010,2020-10-02,2020-10-02 08:00:00,2020100208,1.0,0.0,0.0,0.0
2020,202010,2020-10-02,2020-10-02 10:00:00,2020100210,3.0,0.0,0.0,0.0
2020,202010,2020-10-02,2020-10-02 11:00:00,2020100211,1.0,0.0,0.0,0.0
2020,202010,2020-10-02,2020-10-02 12:00:00,2020100212,0.0,1.0,1.0,0.0
2020,202010,2020-10-02,2020-10-02 13:00:00,2020100213,3.0,0.0,0.0,0.0
2020,202010,2020-10-02,2020-10-02 14:00:00,2020100214,4.0,0.0,0.0,0.0
2020,202010,2020-10-02,2020-10-02 15:00:00,2020100215,2.0,1.0,0.0,0.0
2020,202010,2020-10-02,2020-10-02 16:00:00,2020100216,3.0,1.0,1.0,0.0
2020,202010,2020-10-02,2020-10-02 17:00:00,2020100217,2.0,1.0,1.0,0.0
2020,202010,2020-10-02,2020-10-02 18:00:00,2020100218,2.0,0.0,0.0,0.0
2020,202010,2020-10-02,2020-10-02 19:00:00,2020100219,1.0,1.0,1.0,0.0
2020,202010,2020-10-02,2020-10-02 20:00:00,2020100220,9.0,0.0,0.0,0.0
2020,202010,2020-10-02,2020-10-02 21:00:00,2020100221,0.0,1.0,1.0,1.0
2020,202010,2020-10-02,2020-10-02 22:00:00,2020100222,2.0,0.0,0.0,0.0
2020,202010,2020-10-02,2020-10-02 23:00:00,2020100223,4.0,0.0,0.0,0.0
2020,202010,2020-10-03,2020-10-03 00:00:00,2020100300,2.0,1.0,1.0,0.0
2020,202010,2020-10-03,2020-10-03 01:00:00,2020100301,1.0,1.0,1.0,0.0
2020,202010,2020-10-03,2020-10-03 02:00:00,2020100302,1.0,1.0,1.0,0.0
2020,202010,2020-10-03,2020-10-03 04:00:00,2020100304,0.0,1.0,1.0,0.0
2020,202010,2020-10-03,2020-10-03 05:00:00,2020100305,2.0,1.0,0.0,0.0
2020,202010,2020-10-03,2020-10-03 06:00:00,2020100306,2.0,0.0,0.0,0.0
2020,202010,2020-10-03,2020-10-03 08:00:00,2020100308,0.0,1.0,1.0,0.0
2020,202010,2020-10-03,2020-10-03 10:00:00,2020100310,19.0,0.0,0.0,0.0
2020,202010,2020-10-03,2020-10-03 11:00:00,2020100311,0.0,3.0,1.0,0.0
2020,202010,2020-10-03,2020-10-03 12:00:00,2020100312,5.0,1.0,1.0,0.0
2020,202010,2020-10-03,2020-10-03 13:00:00,2020100313,3.0,1.0,0.0,0.0
2020,202010,2020-10-03,2020-10-03 14:00:00,2020100314,6.0,0.0,0.0,0.0
2020,202010,2020-10-03,2020-10-03 16:00:00,2020100316,1.0,2.0,2.0,1.0
2020,202010,2020-10-03,2020-10-03 17:00:00,2020100317,3.0,0.0,0.0,0.0
2020,202010,2020-10-03,2020-10-03 18:00:00,2020100318,1.0,3.0,2.0,0.0
2020,202010,2020-10-03,2020-10-03 19:00:00,2020100319,4.0,1.0,0.0,1.0
2020,202010,2020-10-03,2020-10-03 20:00:00,2020100320,1.0,0.0,0.0,0.0
2020,202010,2020-10-03,2020-10-03 21:00:00,2020100321,4.0,0.0,0.0,0.0
2020,202010,2020-10-03,2020-10-03 22:00:00,2020100322,2.0,0.0,0.0,0.0
2020,202010,2020-10-03,2020-10-03 23:00:00,2020100323,1.0,0.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 00:00:00,2020100400,0.0,1.0,0.0,1.0
2020,202010,2020-10-04,2020-10-04 01:00:00,2020100401,2.0,1.0,1.0,0.0
2020,202010,2020-10-04,2020-10-04 04:00:00,2020100404,0.0,2.0,2.0,0.0
2020,202010,2020-10-04,2020-10-04 06:00:00,2020100406,3.0,0.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 07:00:00,2020100407,1.0,0.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 11:00:00,2020100411,1.0,0.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 12:00:00,2020100412,1.0,0.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 14:00:00,2020100414,2.0,0.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 15:00:00,2020100415,3.0,0.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 16:00:00,2020100416,6.0,0.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 17:00:00,2020100417,2.0,1.0,1.0,0.0
2020,202010,2020-10-04,2020-10-04 18:00:00,2020100418,1.0,0.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 19:00:00,2020100419,2.0,1.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 20:00:00,2020100420,1.0,1.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 21:00:00,2020100421,4.0,0.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 22:00:00,2020100422,3.0,1.0,0.0,0.0
2020,202010,2020-10-04,2020-10-04 23:00:00,2020100423,1.0,1.0,1.0,0.0
2020,202010,2020-10-05,2020-10-05 02:00:00,2020100502,0.0,1.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 03:00:00,2020100503,0.0,1.0,1.0,0.0
2020,202010,2020-10-05,2020-10-05 04:00:00,2020100504,0.0,1.0,1.0,0.0
2020,202010,2020-10-05,2020-10-05 05:00:00,2020100505,1.0,0.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 06:00:00,2020100506,2.0,0.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 08:00:00,2020100508,1.0,0.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 09:00:00,2020100509,4.0,0.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 10:00:00,2020100510,1.0,0.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 11:00:00,2020100511,2.0,1.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 12:00:00,2020100512,3.0,1.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 13:00:00,2020100513,2.0,0.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 14:00:00,2020100514,3.0,1.0,1.0,0.0
2020,202010,2020-10-05,2020-10-05 15:00:00,2020100515,1.0,1.0,1.0,0.0
2020,202010,2020-10-05,2020-10-05 16:00:00,2020100516,1.0,0.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 17:00:00,2020100517,3.0,0.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 18:00:00,2020100518,0.0,2.0,2.0,0.0
2020,202010,2020-10-05,2020-10-05 19:00:00,2020100519,4.0,1.0,0.0,1.0
2020,202010,2020-10-05,2020-10-05 20:00:00,2020100520,4.0,1.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 21:00:00,2020100521,3.0,0.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 22:00:00,2020100522,3.0,1.0,0.0,0.0
2020,202010,2020-10-05,2020-10-05 23:00:00,2020100523,0.0,1.0,1.0,0.0
2020,202010,2020-10-06,2020-10-06 01:00:00,2020100601,0.0,1.0,0.0,0.0
2020,202010,2020-10-06,2020-10-06 02:00:00,2020100602,0.0,1.0,0.0,1.0
2020,202010,2020-10-06,2020-10-06 03:00:00,2020100603,1.0,0.0,0.0,0.0
2020,202010,2020-10-06,2020-10-06 04:00:00,2020100604,1.0,1.0,1.0,0.0
2020,202010,2020-10-06,2020-10-06 05:00:00,2020100605,1.0,0.0,0.0,0.0
2020,202010,2020-10-06,2020-10-06 06:00:00,2020100606,1.0,1.0,1.0,0.0
2020,202010,2020-10-06,2020-10-06 09:00:00,2020100609,3.0,1.0,1.0,0.0
2020,202010,2020-10-06,2020-10-06 10:00:00,2020100610,7.0,0.0,0.0,0.0
2020,202010,2020-10-06,2020-10-06 11:00:00,2020100611,3.0,1.0,0.0,0.0
2020,202010,2020-10-06,2020-10-06 12:00:00,2020100612,8.0,1.0,1.0,0.0
2020,202010,2020-10-06,2020-10-06 13:00:00,2020100613,1.0,1.0,1.0,0.0
2020,202010,2020-10-06,2020-10-06 14:00:00,2020100614,6.0,1.0,0.0,0.0
2020,202010,2020-10-06,2020-10-06 15:00:00,2020100615,5.0,2.0,1.0,0.0
2020,202010,2020-10-06,2020-10-06 16:00:00,2020100616,3.0,2.0,1.0,1.0
2020,202010,2020-10-06,2020-10-06 17:00:00,2020100617,3.0,0.0,0.0,0.0
2020,202010,2020-10-06,2020-10-06 18:00:00,2020100618,3.0,3.0,3.0,0.0
2020,202010,2020-10-06,2020-10-06 20:00:00,2020100620,2.0,1.0,1.0,0.0
2020,202010,2020-10-06,2020-10-06 21:00:00,2020100621,0.0,2.0,2.0,0.0
2020,202010,2020-10-06,2020-10-06 22:00:00,2020100622,1.0,0.0,0.0,0.0
2020,202010,2020-10-06,2020-10-06 23:00:00,2020100623,2.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 00:00:00,2020100700,2.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 01:00:00,2020100701,3.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 02:00:00,2020100702,2.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 05:00:00,2020100705,1.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 07:00:00,2020100707,0.0,1.0,1.0,0.0
2020,202010,2020-10-07,2020-10-07 08:00:00,2020100708,2.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 09:00:00,2020100709,3.0,1.0,0.0,1.0
2020,202010,2020-10-07,2020-10-07 10:00:00,2020100710,6.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 11:00:00,2020100711,1.0,1.0,1.0,0.0
2020,202010,2020-10-07,2020-10-07 12:00:00,2020100712,1.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 13:00:00,2020100713,1.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 14:00:00,2020100714,1.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 15:00:00,2020100715,1.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 16:00:00,2020100716,14.0,4.0,2.0,2.0
2020,202010,2020-10-07,2020-10-07 17:00:00,2020100717,1.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 18:00:00,2020100718,3.0,1.0,1.0,0.0
2020,202010,2020-10-07,2020-10-07 19:00:00,2020100719,1.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 21:00:00,2020100721,1.0,0.0,0.0,0.0
2020,202010,2020-10-07,2020-10-07 22:00:00,2020100722,1.0,2.0,2.0,0.0
2020,202010,2020-10-08,2020-10-08 00:00:00,2020100800,3.0,1.0,1.0,0.0
2020,202010,2020-10-08,2020-10-08 01:00:00,2020100801,0.0,2.0,1.0,0.0
2020,202010,2020-10-08,2020-10-08 03:00:00,2020100803,1.0,0.0,0.0,0.0
2020,202010,2020-10-08,2020-10-08 04:00:00,2020100804,0.0,1.0,1.0,0.0
2020,202010,2020-10-08,2020-10-08 05:00:00,2020100805,3.0,0.0,0.0,0.0
2020,202010,2020-10-08,2020-10-08 06:00:00,2020100806,2.0,2.0,2.0,0.0
2020,202010,2020-10-08,2020-10-08 07:00:00,2020100807,1.0,0.0,0.0,0.0
2020,202010,2020-10-08,2020-10-08 08:00:00,2020100808,4.0,0.0,0.0,0.0
2020,202010,2020-10-08,2020-10-08 11:00:00,2020100811,0.0,1.0,1.0,0.0
2020,202010,2020-10-08,2020-10-08 13:00:00,2020100813,1.0,0.0,0.0,0.0
2020,202010,2020-10-08,2020-10-08 14:00:00,2020100814,2.0,3.0,2.0,1.0
2020,202010,2020-10-08,2020-10-08 15:00:00,2020100815,1.0,0.0,0.0,0.0
2020,202010,2020-10-08,2020-10-08 16:00:00,2020100816,2.0,0.0,0.0,0.0
2020,202010,2020-10-08,2020-10-08 17:00:00,2020100817,8.0,0.0,0.0,0.0
2020,202010,2020-10-08,2020-10-08 18:00:00,2020100818,3.0,2.0,1.0,1.0
2020,202010,2020-10-08,2020-10-08 19:00:00,2020100819,7.0,0.0,0.0,0.0
2020,202010,2020-10-08,2020-10-08 20:00:00,2020100820,1.0,2.0,2.0,0.0
2020,202010,2020-10-08,2020-10-08 21:00:00,2020100821,1.0,1.0,1.0,0.0
2020,202010,2020-10-08,2020-10-08 22:00:00,2020100822,1.0,2.0,1.0,0.0
2020,202010,2020-10-08,2020-10-08 23:00:00,2020100823,5.0,2.0,2.0,0.0
2020,202010,2020-10-09,2020-10-09 00:00:00,2020100900,0.0,2.0,2.0,0.0
2020,202010,2020-10-09,2020-10-09 01:00:00,2020100901,2.0,3.0,2.0,1.0
2020,202010,2020-10-09,2020-10-09 03:00:00,2020100903,0.0,1.0,1.0,0.0
2020,202010,2020-10-09,2020-10-09 05:00:00,2020100905,2.0,4.0,4.0,0.0
2020,202010,2020-10-09,2020-10-09 06:00:00,2020100906,2.0,0.0,0.0,0.0
2020,202010,2020-10-09,2020-10-09 07:00:00,2020100907,1.0,2.0,2.0,0.0
2020,202010,2020-10-09,2020-10-09 08:00:00,2020100908,3.0,0.0,0.0,0.0
2020,202010,2020-10-09,2020-10-09 09:00:00,2020100909,2.0,1.0,0.0,0.0
2020,202010,2020-10-09,2020-10-09 10:00:00,2020100910,3.0,0.0,0.0,0.0
2020,202010,2020-10-09,2020-10-09 11:00:00,2020100911,3.0,1.0,0.0,0.0
2020,202010,2020-10-09,2020-10-09 12:00:00,2020100912,2.0,1.0,1.0,0.0
2020,202010,2020-10-09,2020-10-09 13:00:00,2020100913,3.0,1.0,0.0,0.0
2020,202010,2020-10-09,2020-10-09 14:00:00,2020100914,4.0,0.0,0.0,0.0
2020,202010,2020-10-09,2020-10-09 15:00:00,2020100915,8.0,4.0,3.0,0.0
2020,202010,2020-10-09,2020-10-09 16:00:00,2020100916,4.0,3.0,1.0,0.0
2020,202010,2020-10-09,2020-10-09 17:00:00,2020100917,3.0,0.0,0.0,0.0
2020,202010,2020-10-09,2020-10-09 18:00:00,2020100918,1.0,0.0,0.0,0.0
2020,202010,2020-10-09,2020-10-09 19:00:00,2020100919,1.0,3.0,1.0,2.0
2020,202010,2020-10-09,2020-10-09 20:00:00,2020100920,0.0,1.0,0.0,1.0
2020,202010,2020-10-09,2020-10-09 21:00:00,2020100921,1.0,2.0,1.0,1.0
2020,202010,2020-10-09,2020-10-09 23:00:00,2020100923,0.0,1.0,0.0,1.0
2020,202010,2020-10-10,2020-10-10 00:00:00,2020101000,1.0,0.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 01:00:00,2020101001,3.0,0.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 02:00:00,2020101002,4.0,2.0,2.0,0.0
2020,202010,2020-10-10,2020-10-10 03:00:00,2020101003,1.0,4.0,4.0,0.0
2020,202010,2020-10-10,2020-10-10 04:00:00,2020101004,0.0,1.0,1.0,0.0
2020,202010,2020-10-10,2020-10-10 06:00:00,2020101006,0.0,1.0,1.0,0.0
2020,202010,2020-10-10,2020-10-10 07:00:00,2020101007,0.0,1.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 08:00:00,2020101008,1.0,0.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 09:00:00,2020101009,1.0,0.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 13:00:00,2020101013,1.0,0.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 14:00:00,2020101014,3.0,1.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 15:00:00,2020101015,3.0,1.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 16:00:00,2020101016,2.0,0.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 17:00:00,2020101017,1.0,0.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 19:00:00,2020101019,2.0,0.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 20:00:00,2020101020,0.0,1.0,1.0,0.0
2020,202010,2020-10-10,2020-10-10 21:00:00,2020101021,1.0,0.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 22:00:00,2020101022,1.0,0.0,0.0,0.0
2020,202010,2020-10-10,2020-10-10 23:00:00,2020101023,0.0,1.0,0.0,0.0
2020,202010,2020-10-11,2020-10-11 01:00:00,2020101101,0.0,1.0,1.0,0.0
2020,202010,2020-10-11,2020-10-11 02:00:00,2020101102,4.0,0.0,0.0,0.0
2020,202010,2020-10-11,2020-10-11 03:00:00,2020101103,1.0,5.0,5.0,0.0
2020,202010,2020-10-11,2020-10-11 07:00:00,2020101107,1.0,0.0,0.0,0.0
2020,202010,2020-10-11,2020-10-11 09:00:00,2020101109,1.0,0.0,0.0,0.0
2020,202010,2020-10-11,2020-10-11 13:00:00,2020101113,1.0,0.0,0.0,0.0
2020,202010,2020-10-11,2020-10-11 15:00:00,2020101115,0.0,1.0,0.0,0.0
2020,202010,2020-10-11,2020-10-11 18:00:00,2020101118,1.0,0.0,0.0,0.0
2020,202010,2020-10-11,2020-10-11 19:00:00,2020101119,0.0,1.0,0.0,0.0
2020,202010,2020-10-11,2020-10-11 20:00:00,2020101120,1.0,0.0,0.0,0.0
2020,202010,2020-10-11,2020-10-11 21:00:00,2020101121,1.0,1.0,0.0,0.0
2020,202010,2020-10-11,2020-10-11 22:00:00,2020101122,2.0,0.0,0.0,0.0
2020,202010,2020-10-11,2020-10-11 23:00:00,2020101123,0.0,1.0,0.0,0.0
2020,202010,2020-10-12,2020-10-12 02:00:00,2020101202,1.0,0.0,0.0,0.0
2020,202010,2020-10-12,2020-10-12 03:00:00,2020101203,0.0,1.0,0.0,1.0
2020,202010,2020-10-12,2020-10-12 04:00:00,2020101204,0.0,1.0,0.0,1.0
2020,202010,2020-10-12,2020-10-12 10:00:00,2020101210,2.0,0.0,0.0,0.0
2020,202010,2020-10-12,2020-10-12 11:00:00,2020101211,1.0,0.0,0.0,0.0
2020,202010,2020-10-12,2020-10-12 12:00:00,2020101212,2.0,0.0,0.0,0.0
2020,202010,2020-10-12,2020-10-12 13:00:00,2020101213,2.0,1.0,1.0,1.0
2020,202010,2020-10-12,2020-10-12 14:00:00,2020101214,1.0,0.0,0.0,0.0
2020,202010,2020-10-12,2020-10-12 15:00:00,2020101215,5.0,0.0,0.0,0.0
2020,202010,2020-10-12,2020-10-12 16:00:00,2020101216,1.0,3.0,2.0,0.0
2020,202010,2020-10-12,2020-10-12 17:00:00,2020101217,1.0,1.0,0.0,0.0
2020,202010,2020-10-12,2020-10-12 18:00:00,2020101218,4.0,1.0,0.0,0.0
2020,202010,2020-10-12,2020-10-12 19:00:00,2020101219,1.0,3.0,1.0,0.0
2020,202010,2020-10-12,2020-10-12 20:00:00,2020101220,1.0,1.0,0.0,1.0
2020,202010,2020-10-12,2020-10-12 21:00:00,2020101221,0.0,2.0,0.0,1.0
2020,202010,2020-10-12,2020-10-12 22:00:00,2020101222,1.0,0.0,0.0,0.0
2020,202010,2020-10-12,2020-10-12 23:00:00,2020101223,1.0,0.0,0.0,0.0
2020,202010,2020-10-13,2020-10-13 00:00:00,2020101300,0.0,1.0,0.0,1.0
2020,202010,2020-10-13,2020-10-13 05:00:00,2020101305,0.0,1.0,1.0,0.0
2020,202010,2020-10-13,2020-10-13 08:00:00,2020101308,2.0,0.0,0.0,0.0
2020,202010,2020-10-13,2020-10-13 09:00:00,2020101309,1.0,1.0,1.0,0.0
2020,202010,2020-10-13,2020-10-13 11:00:00,2020101311,4.0,0.0,0.0,0.0
2020,202010,2020-10-13,2020-10-13 12:00:00,2020101312,8.0,1.0,1.0,0.0
2020,202010,2020-10-13,2020-10-13 13:00:00,2020101313,20.0,0.0,0.0,0.0
2020,202010,2020-10-13,2020-10-13 14:00:00,2020101314,7.0,3.0,2.0,0.0
2020,202010,2020-10-13,2020-10-13 15:00:00,2020101315,12.0,1.0,1.0,0.0
2020,202010,2020-10-13,2020-10-13 16:00:00,2020101316,29.0,0.0,0.0,0.0
2020,202010,2020-10-13,2020-10-13 17:00:00,2020101317,10.0,3.0,2.0,0.0
2020,202010,2020-10-13,2020-10-13 18:00:00,2020101318,18.0,8.0,3.0,2.0
2020,202010,2020-10-13,2020-10-13 19:00:00,2020101319,17.0,9.0,9.0,0.0
2020,202010,2020-10-13,2020-10-13 20:00:00,2020101320,9.0,6.0,5.0,1.0
2020,202010,2020-10-13,2020-10-13 21:00:00,2020101321,18.0,7.0,6.0,1.0
2020,202010,2020-10-13,2020-10-13 22:00:00,2020101322,6.0,18.0,13.0,0.0
2020,202010,2020-10-13,2020-10-13 23:00:00,2020101323,8.0,8.0,8.0,0.0
2020,202010,2020-10-14,2020-10-14 00:00:00,2020101400,5.0,8.0,7.0,0.0
